,file,sentence,word_labels
9,101016jconbuildmat201308047,The proportion of each mixture is shown in Table 2 .,"O,O,O,O,O,O,O,O,O,O,O"
10,101016jconbuildmat201308047,The water used for each mixture was determined using ASTM Method C 187-68 [2] .,"O,B,O,O,O,B,O,B,O,B,I,I,I,B,O"
11,101016jconbuildmat201308047,NaOH was dissolved in the water mixture and then added to the solid mixture and mixed for 15 min to homogenize the sample .,"B,O,B,O,O,B,B,O,O,B,O,O,B,I,O,B,O,O,O,O,B,O,B,O"
12,101016jconbuildmat201308047,"The mixtures were then transferred to cylindrical PVC molds (diameter 35 mm , height 70 mm ) , and vibrated for 2 min to remove entrapped air bubbles .","O,B,O,O,B,O,B,I,I,B,O,B,O,B,O,B,O,O,O,B,O,O,O,O,B,O,O,O,O"
13,101016jconbuildmat201308047,"The samples were demolded after 24 h , wrapped with cling film to prevent the loss of water and allowed to cure at an ambient temperature of 28 +- 2 degC .","O,B,O,B,O,O,O,O,B,O,B,I,O,O,O,O,O,B,O,O,O,B,O,O,O,B,O,O,O,O,O,O"
14,101016jconbuildmat201308047,The development of strength and the characteristics of the microstructure were used to understand the geopolymerization reaction between the WTR and NaOH .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
15,101016jconbuildmat201308047,The optimum calcining temperature of the WTR was determined according to the development of strength in the specimens and was used to prepare WTR for further study of metal immobilization .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
16,101016jconbuildmat201308047,"EPS was added to the binders (WTR and NaOH ) at 0% , 30% , and 50% by weight .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,101016jenergy201408058,10 .,"O,O"
1,101016jenergy201408058,1016/j .,"O,O"
2,101016jenergy201408058,energy .,"O,O"
3,101016jenergy201408058,2014 .,"O,O"
4,101016jenergy201408058,08 .,"O,O"
5,101016jenergy201408058,058 Hierarchical 3D micro-/nano-V2O5 (vanadium pentoxide ) spheres as cathode materials for high-energy and high-power lithium ion-batteries Hierarchical 3D micro-/nano-V2O5 spheres were prepared via a facile low temperature hydrothermal method .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,B,O,B,O,O,O,O,O,B,I,O"
6,101016jenergy201408058,"Typically , NH4VO3 (ammonium metavanadate ) solution , HCl , and poly (sodium 4-styrenesulfonate ) (PSS , 2 mL ) were well mixed in DI (deionized ) water .","O,O,B,B,I,O,B,O,B,O,O,B,I,I,I,B,O,O,B,O,O,O,B,O,B,B,O,B,O"
7,101016jenergy201408058,The pH of the mixed solution was adjusted to be less than 2 .,"O,B,O,O,O,B,O,B,O,O,O,O,O,O"
8,101016jenergy201408058,7 so as to assist the growth of V2O5[58] .,"O,O,O,O,O,O,O,O,B,O"
9,101016jenergy201408058,The resultant solution was transferred into a 100 mL Teflon-lined autoclave and heated to 180 degC for 24 h in an electrical oven .,"O,O,B,O,B,O,O,O,B,B,B,O,B,O,O,O,O,O,O,O,O,B,B,O"
10,101016jenergy201408058,"After cooling down naturally to room temperature , the precipitates were washed with DI water and ethanol alternatively for several times to remove residual starting materials before further characterization and electrochemical testing .","O,B,O,O,O,B,I,O,O,B,O,B,O,B,B,O,B,O,O,B,I,O,O,O,O,B,O,O,O,O,O,O,O"
11,101016jenergy201408058,"As a reference , spherical V2O5 particles was also prepared by a PVP (polyvinylpyrrolidone ) -assisted hydrolysis method [59] .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,101039c6ta02139e,10 .,"O,O"
1,101039c6ta02139e,"1039/c6ta02139e Graphene-based nitrogen-doped carbon sandwich nanosheets: a new capacitive process controlled anode material for high-performance sodium-ion batteries Graphene oxide (GO ) was synthesized from graphite via a modified Hummers method32 , 33 and was dispersed into water by ultrasonication (1 mg mL-1 , ~300 min ) .","O,B,I,B,B,I,O,O,O,O,O,B,O,O,O,O,O,B,I,B,O,O,B,O,B,O,O,O,B,I,I,I,O,O,B,O,B,O,B,O,B,I,O,O,O,O,O"
2,101039c6ta02139e,25 mL of the above GO suspension was further dispersed into 175 mL of H2O by ultrasonication for 5 min .,"O,B,O,O,O,B,B,O,O,B,O,O,B,O,B,O,B,O,O,O,O"
3,101039c6ta02139e,"Then , the solution was put into a refrigerator and cooled down to 0-5 degC , which was followed by the addition of pyrrole (Sigma-Aldrich 1 mL ) .","O,O,O,B,O,B,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,B,O,B,B,O,B,O,O"
4,101039c6ta02139e,"After vigorous stirring for 5 min , the oxidizer ( ( NH4 ) 2S2O8 1 .","O,B,B,O,O,O,O,O,B,O,B,I,I,I,O,O"
5,101039c6ta02139e,2 g/10 mL ) was added to initiate the polymerization reaction of pyrrole which continued for 120 min under stirring .,"O,B,B,O,O,B,O,B,O,B,O,O,B,O,B,O,O,O,O,B,O"
6,101039c6ta02139e,"After that , the suspension was concentrated to approximately 30 mL by filtration , which was further dried by vacuum freeze-drying .","O,O,O,O,B,O,B,O,O,O,B,O,B,O,O,O,O,B,O,B,B,O"
7,101039c6ta02139e,"Then , the as-prepared product (Go-Ppy ) was pyrolysed at 500 degC , 700 degC , and 900 degC for 1 h under an Ar atmosphere , yielding the final products (designated as G-NCs-5 , G-NCs , and G-NCs-9 ) .","O,O,O,B,B,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,O,B,O,O,B,O,O,B,O,B,O,O,B,O,O"
8,101039c6ta02139e,"Graphene (G ) and nitrogen-doped carbon (NC ) were prepared via the same process only without the addition of pyrrole and graphene , respectively .","B,B,O,O,B,B,B,O,O,B,O,O,O,O,O,B,O,B,O,B,O,B,O,O,O"
0,101016jelectacta201611160,10 .,"O,O"
1,101016jelectacta201611160,1016/j .,"O,O"
2,101016jelectacta201611160,electacta .,"O,O"
3,101016jelectacta201611160,2016 .,"O,O"
4,101016jelectacta201611160,11 .,"O,O"
5,101016jelectacta201611160,160 A simple method to synthesize V 2 O 5 nanostructures with controllable morphology for high performance Li-ion batteries V2O5 nanomaterials were synthesized using solid-state chemical reaction methods .,"O,O,O,O,O,O,B,I,I,I,B,O,O,O,O,O,O,O,O,B,B,O,B,O,B,O,O,O,O"
6,101016jelectacta201611160,All the reagents were analytically pure from commercial sources and used without further purification .,"O,O,B,O,B,I,O,O,O,O,B,O,O,O,O"
7,101016jelectacta201611160,Typical synthesis for V2O5 nanostructures was as follows .,"O,B,O,B,B,O,O,O,O"
8,101016jelectacta201611160,"Solid ammonium metavanadate (NH4VO3 , AR , >99% ) and tartaric acid (C4H6O6 , AR , >99% ) with a molar ratio of 1:2 , and polyethylene glycol 4000 (PEG-4000 , AR , >99% ) were apart weighed and ground in an agate mortar for about 5 min to ensure the evenness of starting materials , then mixed .","B,B,I,B,O,O,O,B,O,O,B,I,B,O,O,O,B,O,O,O,B,I,O,O,O,O,B,I,I,B,O,O,O,B,O,O,O,B,O,B,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
9,101016jelectacta201611160,"Then the reactants were mixed , and the color of mixture changed from white to yellow .","O,O,B,O,B,O,O,O,O,O,B,B,O,O,O,O,O"
10,101016jelectacta201611160,"After grind for 30 min at room temperature , the color of mixture changed from yellow to grey .","O,B,O,O,O,O,B,I,O,O,O,O,B,B,O,O,O,O,O"
11,101016jelectacta201611160,"The obtained sample was washed with absolute ethanol , and then dried at 60 degC for 10 h .","O,B,B,O,B,O,B,B,O,O,O,B,O,O,O,O,O,O,O"
12,101016jelectacta201611160,Finally pure grey precursor (NH4 ) 2[ ( VO ) ( C4H4O6 ) 2] was got .,"O,B,I,I,B,I,I,I,I,I,I,I,I,I,O,B,O"
13,101016jelectacta201611160,"Then the precursor was placed in muffle furnace at different calcination temperature of 400 degC , 500 degC , 600 degC for 4 h (1 degC min-1 ) to obtain final products .","O,O,B,O,B,O,B,I,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,I,O"
0,101016jjpowsour201501158,10 .,"O,O"
1,101016jjpowsour201501158,1016/j .,"O,O"
2,101016jjpowsour201501158,jpowsour .,"O,O"
3,101016jjpowsour201501158,2015 .,"O,O"
4,101016jjpowsour201501158,01 .,"O,O"
5,101016jjpowsour201501158,"158 Enhancing phase stability and kinetics of lithium-rich layered oxide for an ultra-high performing cathode in Li-ion batteries We synthesized LLO doped with F , which exhibited enhancing phase stability and Li ion kinetics by our computational investigation , and measured its electrochemical performance .","O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,B,O,O,B,B,B,I,I,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O"
6,101016jjpowsour201501158,F-doped LLO formulated as Li1 .,"B,B,O,O,B,I"
7,101016jjpowsour201501158,17Ni0 .,"I,I"
8,101016jjpowsour201501158,17Co0 .,"I,I"
9,101016jjpowsour201501158,17Mn0 .,"I,I"
10,101016jjpowsour201501158,50O2-zFz (0 <= z <= 0 .,"I,O,O,O,O,O,O"
11,101016jjpowsour201501158,1 ) was prepared as follows: the starting materials of the precursor Ni0 .,"O,O,O,B,O,O,O,O,O,O,O,B,B,I"
12,101016jjpowsour201501158,2Co0 .,"I,I"
13,101016jjpowsour201501158,2Mn0 .,"I,I"
14,101016jjpowsour201501158,6 ( OH ) 2 were prepared from a 2:2:6 molar ratio of Ni/Co/Mn sulfate-containing solution using a co-precipitation reactor .,"I,I,I,I,I,O,B,O,O,O,B,I,O,B,I,B,O,O,B,I,O"
15,101016jjpowsour201501158,"The precipitate was continuously rotated at 600 rpm at 50 degC , and the pH was maintained at 11 .","O,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O"
16,101016jjpowsour201501158,5 by controlling the concentration of NH4OH .,"O,O,B,O,O,O,B,O"
17,101016jjpowsour201501158,"The product was repeatedly rinsed with de-ionized water , filtered and dried overnight .","O,B,O,O,B,O,B,B,O,B,O,B,B,O"
18,101016jjpowsour201501158,"Li2CO3 , LiF , and the precursor powder corresponding to the desired stoichiometry were mixed and thoroughly grounded .","B,O,B,O,O,O,B,I,O,O,O,B,I,O,B,O,O,B,O"
19,101016jjpowsour201501158,The resulting mixtures were pelletized and calcined at 700 degC in a stream of dried air for 10 h .,"O,B,I,O,B,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O"
0,101016jsolmat201308023,10 .,"O,O"
1,101016jsolmat201308023,1016/j .,"O,O"
2,101016jsolmat201308023,solmat .,"O,O"
3,101016jsolmat201308023,2013 .,"O,O"
4,101016jsolmat201308023,08 .,"O,O"
5,101016jsolmat201308023,"023 The influence of oxygen on the microstructural , optical and photochromic properties of polymer-matrix , tungsten-oxide nanocomposite films The matrix chosen was a commercially-available , 127 μm thick , FEP film (CS Hyde , Lake Villa , IL ) .","O,O,O,O,O,O,O,B,O,B,O,B,O,O,B,O,B,B,B,O,B,O,O,O,B,O,O,B,B,O,B,B,B,I,O,O,O,O,O,O,O"
6,101016jsolmat201308023,"This material was placed in a glass reaction vessel with 300 mg of tungsten carbonyl precursor (Sigma , St .","O,B,O,B,O,O,B,B,I,O,O,B,O,B,I,B,B,O,O,O"
7,101016jsolmat201308023,"Louis , MO ) .","O,O,O,O,O"
8,101016jsolmat201308023,The reaction vessel was evacuated to 100 m Torr to remove air from the reaction chamber as well as to remove volatiles from the polymer matrix .,"O,B,I,O,B,O,O,O,O,O,B,B,O,O,B,I,O,O,O,O,B,B,O,O,B,B,O"
9,101016jsolmat201308023,"While under vacuum , the entire system was placed in a furnace and heated to 150 degC to vaporize the precursor .","O,O,B,O,O,O,B,O,B,O,O,B,O,B,O,O,O,O,B,O,B,O"
10,101016jsolmat201308023,The vessel was held at temperature for at least 3 hs to allow precursor diffusion into the polymer .,"O,B,O,B,O,B,O,O,O,O,O,O,O,B,B,O,O,B,O"
11,101016jsolmat201308023,Subsequent heating to 175 degC produced thermal decomposition of the precursor within the polymer and this temperature was held for approximately 4 h to permit particle formation and growth .,"O,B,O,O,O,O,B,I,O,O,B,O,O,B,O,O,B,O,B,O,O,O,O,O,O,B,B,O,B,O"
12,101016jsolmat201308023,The system was allowed to cool gradually to room temperature .,"O,B,O,O,O,B,B,O,B,I,O"
13,101016jsolmat201308023,"This process resulted in a polymer film reinforced with discrete , tungsten-oxide nanoparticles distributed throughout the bulk of the material .","O,O,B,O,O,B,B,O,O,B,O,B,B,B,O,O,B,O,O,B,O"
14,101016jsolmat201308023,"Since the matrix is not degraded during particle synthesis , the process described can be performed repeatedly to coarsen existing particles and to nucleate new ones .","O,O,B,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,B,B,B,O,O,B,B,B,O"
15,101016jsolmat201308023,"For the work reported here , PMNCs are designated according to the number of processing cycles a given material experienced - 1x for one processing cycle , 2x for two cycles , etc .","O,O,O,O,O,O,B,O,B,O,O,O,O,O,B,I,O,O,B,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O"
16,101016jsolmat201308023,"There are physical limits to the number of processing cycles that a material can undergo related to the precursor diffusion into the material , however the practical working limit relates primarily to the time required for synthesis .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
17,101016jsolmat201308023,The maximum number of cycles used in the work presented here is four .,"O,O,O,O,O,B,O,O,O,O,O,O,O,O"
0,101016jmaterresbull200706005,10 .,"O,O"
1,101016jmaterresbull200706005,1016/j .,"O,O"
2,101016jmaterresbull200706005,materresbull .,"O,O"
3,101016jmaterresbull200706005,2007 .,"O,O"
4,101016jmaterresbull200706005,06 .,"O,O"
5,101016jmaterresbull200706005,005 Synthesis and characterization of nanocrystalline La2Mo2O9 fast oxide-ion conductor by an in-situ polymerization method Nanocrystalline La2Mo2O9 powder was prepared by an in situ polymerization method using polyacrylates of La and Mo as the precursor compound .,"O,O,O,O,O,B,B,O,O,O,O,O,B,I,I,B,B,B,O,B,O,O,B,I,I,I,O,B,O,B,O,B,O,O,B,I,O"
6,101016jmaterresbull200706005,The polymeric precursor was made by solution polymerization of aqueous solution of acrylic acid in presence of La ( NO3 ) 3 and (NH4 ) 6Mo7O24 with (NH4 ) S2O8 as the initiator .,"O,B,B,O,B,O,B,I,O,B,B,O,B,I,O,O,O,B,I,I,I,I,O,B,I,I,O,B,I,I,O,O,B,O"
7,101016jmaterresbull200706005,"The typical experimental procedure is first to dissolve the stoichiometric amount of La ( NO3 ) 3*6H2O and (NH4 ) 6Mo7O24*4H2O in triple distilled water and then the solution is pour into a acrylic acid solution (acrylic acid:H2O , 70:30 wt% ) with constant stirring .","O,O,O,O,O,O,O,B,O,B,I,O,B,I,I,I,I,O,B,I,I,O,B,I,B,O,O,O,B,O,B,O,O,B,I,B,B,B,O,O,B,O,O,O,B,O"
8,101016jmaterresbull200706005,To this a small amount of 5% (NH4 ) S2O8 solution was added as initiator to promote the polymerization .,"O,O,O,B,I,O,B,B,I,I,B,O,B,O,B,O,O,O,O,O"
9,101016jmaterresbull200706005,"Under heating at ~80 degC , a well-distributed polyacrylates of La and Mo is formed .","O,B,O,O,O,O,O,O,B,O,B,O,B,O,O,O"
10,101016jmaterresbull200706005,Afterward the resultant polyacrylates were dried at 120 degC for 1-2 h .,"O,O,O,B,O,B,O,O,O,O,O,O,O"
11,101016jmaterresbull200706005,The dried polymeric precursor was further heated to 520 degC for 5 h in air with a heating rate of 5 degC/min to eliminate the residual organic phase and get a nanocrystalline lanthanum molybdate powder .,"O,B,I,B,O,O,B,O,O,O,O,O,O,O,B,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,B,I,B,O"
0,101016jjpowsour201110077,10 .,"O,O"
1,101016jjpowsour201110077,1016/j .,"O,O"
2,101016jjpowsour201110077,jpowsour .,"O,O"
3,101016jjpowsour201110077,2011 .,"O,O"
4,101016jjpowsour201110077,10 .,"O,O"
5,101016jjpowsour201110077,077 A novel FeAs anode material for lithium ion battery FeAs was prepared using Fe powder and arsenic bulk by solid state reaction .,"O,O,O,O,O,O,O,O,O,O,B,O,B,O,B,B,O,B,B,O,B,I,I,O"
6,101016jjpowsour201110077,"The starting materials were mixed in a mole ratio of 1:1 , and then transferred into a quartz tube .","O,O,B,O,B,O,O,B,I,O,O,O,O,O,B,O,O,B,I,O"
7,101016jjpowsour201110077,"After evacuation , the quartz tube was sealed by an oxyhydrogen flame .","O,B,O,O,B,I,O,B,O,O,O,O,O"
8,101016jjpowsour201110077,"The tube was then put into a muffle furnace , heated to 800 degC at 5 degC min-1 , and calcined at 800 degC for 10 h .","O,B,O,O,B,O,O,B,I,O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
0,101016jmatdes201608043,10 .,"O,O"
1,101016jmatdes201608043,1016/j .,"O,O"
2,101016jmatdes201608043,matdes .,"O,O"
3,101016jmatdes201608043,2016 .,"O,O"
4,101016jmatdes201608043,08 .,"O,O"
5,101016jmatdes201608043,"043 Thermally induced formation of zinc oxide nanostructures with tailoring morphology during metal organic framework (MOF-5 ) carbonization process Hydrochloric acid (36% ) and N , N-dimethylformamide were purchased from Chempur (Poland ) .","O,B,I,O,O,B,I,B,O,O,B,O,B,I,I,B,O,B,I,B,I,B,O,O,B,I,I,O,B,O,B,O,O,O"
6,101016jmatdes201608043,"Zinc nitrate hexahydrate (Zn ( NO3 ) 2*6H2O ) , terephthalic acid (C6H4 (COOH ) 2 ) and triethylamine were bought from Sigma Aldrich .","B,I,I,B,I,I,I,I,O,O,B,I,B,I,I,I,O,O,B,O,B,O,B,I,O"
7,101016jmatdes201608043,The MOF-5 was prepared according to a previously reported procedure [26] .,"O,B,O,B,O,O,O,O,O,O,B,O"
8,101016jmatdes201608043,"Briefly , 1 .","O,O,O,O"
9,101016jmatdes201608043,"65 mmol of zinc nitrate hexahydrate , 0 .","O,B,O,B,I,I,O,O,O"
10,101016jmatdes201608043,89 mmol terephthalic acid and 3 .,"O,B,B,I,O,O,O"
11,101016jmatdes201608043,25 mmol triethylamine (TEA ) were dissolved in 2 .,"O,B,B,B,O,O,B,O,O,O"
12,101016jmatdes201608043,"34 mol N , N-dimethylformamide (DMF ) .","O,B,B,I,I,B,O,O"
13,101016jmatdes201608043,The mixture was sonicated for 1 h .,"O,B,O,B,O,O,O,O"
14,101016jmatdes201608043,The solution obtained was transferred into an autoclave and stirred for 48 h at a temperature of 150 degC .,"O,B,B,O,B,O,O,B,O,B,O,O,O,O,O,B,O,O,O,O"
15,101016jmatdes201608043,The reaction vessel was then removed from the autoclave and allowed to cool to room temperature .,"O,B,I,O,O,B,O,O,B,O,B,O,B,O,B,I,O"
16,101016jmatdes201608043,"Finally , the sample was vacuum-dried at 110 degC for about 2 h to remove the solvent .","O,O,O,B,O,B,O,O,O,O,O,O,O,O,B,O,B,O"
17,101016jmatdes201608043,Porous carbon was prepared by direct thermolysis of the previously obtained MOF-5 .,"B,B,O,B,O,B,B,O,O,O,B,B,O"
18,101016jmatdes201608043,A ceramic boat containing the white MOF-5 powder was inserted into the centre of a tube furnace .,"O,B,B,B,O,B,B,B,O,B,O,O,O,O,O,B,I,O"
19,101016jmatdes201608043,"The furnace was then heated from room temperature to the desired temperature (between 600 degC to 1000 degC ) , with a heating rate of 8 degC/min , The MOF-5 powder was maintained at this temperature for 2 h with an Ar flow of 100 ml/min .","O,B,O,O,B,O,B,I,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,B,B,O,B,O,O,B,O,O,O,O,O,B,B,O,O,O,O"
20,101016jmatdes201608043,Cooling the MOF-5 back down to room temperature was followed by an investigation of the morphology of the samples obtained .,"B,O,B,O,O,O,B,I,O,B,O,O,B,O,O,B,O,O,B,B,O"
0,101021nn9002456,10 .,"O,O"
1,101021nn9002456,"1021/nn9002456 Polymer-Assisted Direct Deposition of Uniform Carbon Nanotube Bundle Networks for High Performance Transparent Electrodes Arc-discharge carbon nanotubes are purchased from ILJIN Nanotech , grade ASP-100F; 80 mg of these tubes is mixed with 2 g of J .","O,B,I,I,O,B,B,I,B,I,O,O,O,O,O,B,B,I,O,B,O,B,I,O,O,B,O,B,O,O,B,O,B,O,O,B,O,B,I"
2,101021nn9002456,T .,"I,I"
3,101021nn9002456,Baker sodium dodecyl sulfate (SDS ) and 200 mL of Invitrogen 0 .,"I,B,I,I,B,O,O,O,B,O,B,I,I"
4,101021nn9002456,1 μm filtered ultrapure water .,"I,I,I,I,B,O"
5,101021nn9002456,This mixture is placed in an ice water bath and sonicated in a Cole-Parmer ultrasonic cup-horn sonicator for 30 min at 750 W .,"O,B,O,B,O,O,B,I,B,O,B,O,O,B,B,I,B,O,O,O,O,O,O,O"
6,101021nn9002456,"After sonication , the dispersion is centrifuged at 15 000 rpm for 4 h at 4 degC in a Sorvall RC5C Plus centrifuge , and the supernatant decanted .","O,B,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,B,O,O,O,B,B,O"
7,101021nn9002456,"The supernatant is diluted with anhydrous acetone , which dissociates the SDS from the nanotubes , and centrifuged to collect the precipitated tubes .","O,B,O,B,O,B,B,O,O,B,O,B,O,O,B,O,O,B,O,B,O,B,B,O"
8,101021nn9002456,This process of acetone rinsing followed by precipitate collection is repeated four times .,"O,O,O,B,B,O,O,B,I,O,B,I,I,O"
9,101021nn9002456,"Finally , the mixture is filtered through a Millipore 0 .","O,O,O,B,O,B,O,O,B,I,I"
10,101021nn9002456,45 μm pore size PTFE membrane to collect the nanotubes .,"I,I,I,I,B,B,O,B,O,B,O"
11,101021nn9002456,"The tubes form a sheet on top of the filter , which is then peeled off and dried at 50 degC under vacuum overnight .","O,B,B,O,O,O,O,O,O,B,O,O,O,O,B,O,O,B,O,O,O,B,I,I,O"
12,101021nn9002456,One to 1 .,"O,O,O,O"
13,101021nn9002456,"5 mg of the SWNTs prepared during nanotube purification is dispersed in chloroform at a concentration of 100 μg/mL , by sonicating at 180 W for 30 min in an ice bath , using the same Cole-Parmer ultrasonic cup-horn sonicator as during the purification step .","O,B,O,O,B,O,O,O,O,O,B,O,B,O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,B,I,O,O,O,O,B,B,I,B,O,O,O,O,O,O"
14,101021nn9002456,"Separately , a few mg of rr-P3HT from Sigma Aldrich is dissolved in 4 mL of chloroform under gentle heating and shaking .","O,O,O,B,I,O,B,O,B,I,O,B,O,O,B,O,B,O,O,B,O,B,O"
15,101021nn9002456,"The relevant quantity of rr-P3HT is then added to 2 mL of the nanotube dispersion using a glass microliter syringe , and the mixture is again sonicated at 180 W for 30-60 min , until the suspension is uniform to the eye .","O,O,O,O,B,O,O,B,O,O,B,O,O,B,I,O,O,B,I,I,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
16,101021nn9002456,The total volume of solution is then refreshed to 2 mL by adding additional chloroform .,"O,O,O,O,B,O,O,B,O,O,B,O,B,O,B,O"
17,101021nn9002456,A 1 .,"O,O,O"
18,101021nn9002456,5 cm x 1 .,"O,B,O,O,O"
19,101021nn9002456,"5 cm cut display-grade TFT glass (Eagle glass by Corning ) is cleaned by placing in chloroform and then in a Branson 3510 100 W/42 kHz ultrasonic cleaner for 10 min , then switching the solvent to ethanol and repeating .","O,B,B,I,B,I,B,I,I,I,O,O,B,O,B,O,B,O,O,O,O,B,I,O,B,B,B,I,O,O,O,O,O,B,O,O,O,B,O,O,O"
20,101021nn9002456,This is followed by drying the substrates under a nitrogen stream and placing them in a Jelight Model 42 UV-Ozone cleaner for 20 min .,"O,O,O,O,B,O,B,O,O,B,O,O,B,O,O,O,B,I,I,B,I,O,O,O,O"
21,101021nn9002456,"A substrate is set spinning at 7000 rpm , and the predetermined amount of solution is dropped , one drop at a time , onto the substrate using a glass pipet .","O,B,O,O,B,O,O,O,O,O,O,B,I,O,B,O,B,O,O,O,O,O,O,O,O,O,B,O,O,B,I,O"
22,101021nn9002456,"After spin-coating , the back of the substrate is cleaned with methanol , and the sample is annealed at about 120 degC on a hot plate , soaked in chloroform for an additional 10 min , and dried to remove any accessible excess polymer .","O,B,O,O,O,O,O,B,O,B,O,B,O,O,O,B,O,B,O,O,O,O,O,O,B,I,O,B,O,B,O,O,O,O,O,O,O,B,O,O,O,O,O,B,O"
0,101002ejic201201429,10 .,"O,O"
1,101002ejic201201429,1002/ejic .,"O,O"
2,101002ejic201201429,"201201429 Controlled Synthesis and High Oxidation Stability of Cobalt Nanoparticles Encapsulated in Mesoporous Silica using a Modified Stober Approach and a Pseudomorphic Transformation Materials: Cobalt ( II ) nitrate hexahydrate (VWR Prolabo , 98 % ) , sodium borohydride (Sigma-Aldrich , 98 % ) , citric acid monohydrate (Sigma-Aldrich , 99 .","O,O,O,O,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,B,I,O,O,B,O,O,B,I,B,O,O,B,O,O,B,I,I,B,O,O,O"
3,101002ejic201201429,"5 % ) , 3-aminopropyltriethoxysilane (APTES , Sigma-Aldrich , 99 % ) , tetraethylorthosilicate (TEOS , VWR Prolabo , 99 .","O,B,O,O,B,B,O,B,O,O,B,O,O,B,B,O,B,I,I,O,O"
4,101002ejic201201429,"9 % ) , hexadecyltrimethylammonium bromide (CTAB , C19H42BrN , Sigma , >=98 % ) , poly ( vinylpyrrolidone ) PVP (Sigma-Aldrich , average mol .","O,B,O,O,B,I,B,O,B,O,B,O,O,B,O,O,B,I,I,I,B,B,O,B,I,I"
5,101002ejic201201429,"wt 40000 ) , NaOH (Sigma-Aldrich , >=98 % ) , and EtOH (VWR , absolute 99 .","I,O,O,O,B,B,O,O,B,O,O,O,B,B,O,B,O,O"
6,101002ejic201201429,9 % ) were used as received .,"O,B,O,O,B,O,O,O"
7,101002ejic201201429,Deionized water (18 MΩ cm ) was used for all the preparations after deoxygenation .,"B,B,O,B,I,O,O,B,O,O,O,O,O,B,O"
8,101002ejic201201429,Synthesis of the Co NPs: Citrate-stabilized Co NPs were prepared from classical NaBH4 reduction .,"B,O,O,B,I,B,B,I,O,B,O,O,B,B,O"
9,101002ejic201201429,"56 In a typical synthesis , cobalt ( II ) nitrate hexahydrate (115 .","B,O,O,O,O,O,B,I,I,I,I,I,O,O"
10,101002ejic201201429,"5 mg , 0 .","O,B,O,O,O"
11,101002ejic201201429,"397 mmol ) and citric acid monohydrate (83-167 mg , 0 .","O,B,O,O,B,I,I,O,B,O,O,O"
12,101002ejic201201429,397-0 .,"O,O"
13,101002ejic201201429,"793 mmol , 1-2 equiv . )","O,B,O,O,O,O,O"
14,101002ejic201201429,were added to deoxygenated water (175 mL ) under mechanical stirring .,"O,B,O,B,B,O,B,O,O,B,B,O"
